busco_id	assembly	Sequence	start	end	Merian	short_species_id	multispecies_sequence	nGenes	mxGpos	count
5795at7088	Tinea_trinotella	HG992312.1	7936526	7942431	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
5795at7088	Glyphotaelius_pellucidus	OW386559.1	21984595	21994043	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
5810at7088	Diarsia_rubi	OW026414.1	21873231	21884423	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
5810at7088	Limnephilus_rhombicus	OV815294.1	15289138	15304077	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
5810at7088	Glyphotaelius_pellucidus	OW386562.1	19270217	19277478	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
5810at7088	Tinea_trinotella	HG992312.1	14123077	14129690	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
5810at7088	Melitaea_cinxia	HG992211.1	18995858	19003777	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
5810at7088	Micropterix_aruncella	OX155973.1	14452545	14470842	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
5890at7088	Tinea_trinotella	HG992312.1	7793965	7797777	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
5890at7088	Glyphotaelius_pellucidus	OW386559.1	15224432	15241888	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
5890at7088	Micropterix_aruncella	OX155968.1	14276378	14298996	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
5890at7088	Melitaea_cinxia	HG992211.1	11349425	11356052	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
5890at7088	Limnephilus_rhombicus	OV815292.1	22598021	22611390	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
5890at7088	Diarsia_rubi	OW026414.1	12698529	12701611	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
598at7088	Diarsia_rubi	OW026414.1	21261114	21328269	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
598at7088	Tinea_trinotella	HG992312.1	13723501	13757667	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
598at7088	Melitaea_cinxia	HG992211.1	18633476	18669381	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
598at7088	Limnephilus_rhombicus	OV815294.1	27257762	27381574	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
598at7088	Micropterix_aruncella	OX155973.1	21644463	21739220	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
598at7088	Glyphotaelius_pellucidus	OW386562.1	9527532	9563410	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
6047at7088	Micropterix_aruncella	OX155973.1	6179199	6210228	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
6047at7088	Glyphotaelius_pellucidus	OW386562.1	22053893	22065709	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
6047at7088	Limnephilus_rhombicus	OV815294.1	20462825	20481679	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
6077at7088	Micropterix_aruncella	OX155973.1	8634444	8641774	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
6077at7088	Glyphotaelius_pellucidus	OW386562.1	19060045	19066176	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
6077at7088	Limnephilus_rhombicus	OV815294.1	14972178	14998449	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
6077at7088	Melitaea_cinxia	HG992211.1	12876450	12879388	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
6077at7088	Tinea_trinotella	HG992312.1	8923100	8927133	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
6077at7088	Diarsia_rubi	OW026414.1	14150326	14156642	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
6285at7088	Micropterix_aruncella	OX155973.1	1148766	1159296	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
6285at7088	Diarsia_rubi	OW026414.1	15050971	15052131	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
6285at7088	Glyphotaelius_pellucidus	OW386562.1	16432070	16433242	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
6285at7088	Tinea_trinotella	HG992312.1	9586987	9588147	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
6285at7088	Limnephilus_rhombicus	OV815294.1	9318389	9319561	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
6285at7088	Melitaea_cinxia	HG992211.1	13817755	13818891	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
628at7088	Melitaea_cinxia	HG992211.1	19457472	19482401	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
628at7088	Micropterix_aruncella	OX155973.1	9586355	9627038	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
628at7088	Glyphotaelius_pellucidus	OW386562.1	3241351	3272756	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
628at7088	Tinea_trinotella	HG992312.1	14434379	14456171	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
628at7088	Diarsia_rubi	OW026414.1	22450013	22484613	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
628at7088	Limnephilus_rhombicus	OV815294.1	42658195	42722682	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
6374at7088	Diarsia_rubi	OW026414.1	22108482	22208555	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
6374at7088	Glyphotaelius_pellucidus	OW386562.1	2869294	2975674	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
6374at7088	Micropterix_aruncella	OX155973.1	9155376	9221686	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
6374at7088	Melitaea_cinxia	HG992211.1	19214707	19322594	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
6374at7088	Tinea_trinotella	HG992312.1	14273227	14349207	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
6374at7088	Limnephilus_rhombicus	OV815294.1	41243171	41246934	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
6394at7088	Glyphotaelius_pellucidus	OW386559.1	18023986	18031449	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
6394at7088	Diarsia_rubi	OW026414.1	10623675	10627312	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
6394at7088	Melitaea_cinxia	HG992211.1	9292944	9294808	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
6394at7088	Micropterix_aruncella	OX155968.1	2620594	2627796	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
6394at7088	Tinea_trinotella	HG992312.1	6233457	6235598	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
6394at7088	Limnephilus_rhombicus	OV815292.1	20653958	20683805	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
6606at7088	Tinea_trinotella	HG992312.1	11507495	11513200	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
6606at7088	Diarsia_rubi	OW026414.1	17638714	17644370	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
6606at7088	Glyphotaelius_pellucidus	OW386562.1	8997152	9003507	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
6606at7088	Melitaea_cinxia	HG992211.1	16053728	16065775	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
6606at7088	Limnephilus_rhombicus	OV815294.1	28058291	28063784	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
6606at7088	Micropterix_aruncella	OX155973.1	3287100	3292800	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
6616at7088	Diarsia_rubi	OW026414.1	17014543	17017245	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
6616at7088	Tinea_trinotella	HG992312.1	11119769	11122362	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
6616at7088	Micropterix_aruncella	OX155973.1	20081969	20088618	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
6616at7088	Melitaea_cinxia	HG992211.1	15599315	15602984	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
6657at7088	Melitaea_cinxia	HG992211.1	4336530	4344815	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
6657at7088	Glyphotaelius_pellucidus	OW386559.1	10923746	10932432	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
6657at7088	Tinea_trinotella	HG992312.1	2269868	2278962	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
6657at7088	Diarsia_rubi	OW026414.1	5112466	5125029	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
6657at7088	Micropterix_aruncella	OX155968.1	2912219	2934324	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
6657at7088	Limnephilus_rhombicus	OV815292.1	470077	503618	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
6703at7088	Tinea_trinotella	HG992312.1	8264902	8269913	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
6703at7088	Micropterix_aruncella	OX155968.1	25116507	25138025	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
6703at7088	Limnephilus_rhombicus	OV815292.1	40244795	40262039	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
6703at7088	Melitaea_cinxia	HG992211.1	12091270	12094061	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
6703at7088	Diarsia_rubi	OW026414.1	13330448	13344086	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
6703at7088	Glyphotaelius_pellucidus	OW386559.1	26469479	26489793	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
6725at7088	Tinea_trinotella	HG992312.1	6683948	6705168	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
6725at7088	Glyphotaelius_pellucidus	OW386559.1	23744886	23815816	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
6725at7088	Diarsia_rubi	OW026414.1	11207772	11228992	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
6725at7088	Limnephilus_rhombicus	OV815292.1	44316272	44405036	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
6725at7088	Micropterix_aruncella	OX155968.1	12574397	12663807	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
6725at7088	Melitaea_cinxia	HG992211.1	9870409	9914726	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
6783at7088	Tinea_trinotella	HG992312.1	8059963	8067061	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
6783at7088	Melitaea_cinxia	HG992211.1	11774830	11788486	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
6783at7088	Micropterix_aruncella	OX155968.1	24837622	24855997	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
6783at7088	Diarsia_rubi	OW026414.1	13097462	13101563	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
6796at7088	Glyphotaelius_pellucidus	OW386562.1	15981724	15989999	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
6796at7088	Limnephilus_rhombicus	OV815294.1	8494033	8514262	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
6796at7088	Tinea_trinotella	HG992312.1	8470169	8473444	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
6796at7088	Melitaea_cinxia	HG992211.1	12377184	12379938	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
6796at7088	Diarsia_rubi	OW026414.1	13587187	13593211	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
6796at7088	Micropterix_aruncella	OX155973.1	14552574	14569742	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
6918at7088	Micropterix_aruncella	OX155973.1	6128524	6136972	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
6918at7088	Tinea_trinotella	HG992312.1	8340569	8349128	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
6918at7088	Diarsia_rubi	OW026414.1	13452868	13467476	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
6918at7088	Melitaea_cinxia	HG992211.1	12204487	12214218	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
6918at7088	Limnephilus_rhombicus	OV815294.1	20205264	20208605	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
6918at7088	Glyphotaelius_pellucidus	OW386562.1	21889735	21904909	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
7062at7088	Melitaea_cinxia	HG992211.1	12873178	12875390	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
7062at7088	Limnephilus_rhombicus	OV815294.1	39048827	39058987	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
7062at7088	Diarsia_rubi	OW026414.1	14135994	14138383	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
7062at7088	Tinea_trinotella	HG992312.1	8883470	8885203	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
7062at7088	Glyphotaelius_pellucidus	OW386562.1	1691270	1693108	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
7071at7088	Glyphotaelius_pellucidus	OW386559.1	28043415	28052502	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
7071at7088	Limnephilus_rhombicus	OV815292.1	17579684	17596836	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
7071at7088	Melitaea_cinxia	HG992211.1	9029535	9043007	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
7071at7088	Diarsia_rubi	OW026414.1	10469218	10471766	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
7071at7088	Tinea_trinotella	HG992312.1	6043294	6049113	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
7071at7088	Micropterix_aruncella	OX155968.1	3534981	3564354	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
7112at7088	Micropterix_aruncella	OX155973.1	4046696	4055112	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
7112at7088	Diarsia_rubi	OW026414.1	20118917	20121392	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
7112at7088	Melitaea_cinxia	HG992211.1	17774642	17777646	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
7112at7088	Limnephilus_rhombicus	OV815294.1	29126289	29127722	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
7112at7088	Glyphotaelius_pellucidus	OW386562.1	8293316	8294754	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
7112at7088	Tinea_trinotella	HG992312.1	12892858	12895034	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
7263at7088	Melitaea_cinxia	HG992211.1	6191497	6201527	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
7263at7088	Micropterix_aruncella	OX155968.1	19617246	19647649	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
7263at7088	Tinea_trinotella	HG992312.1	3591636	3602321	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
7263at7088	Diarsia_rubi	OW026414.1	7596491	7607021	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
72at7088	Melitaea_cinxia	HG992211.1	9641868	9732308	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
72at7088	Diarsia_rubi	OW026414.1	10951500	11047189	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
72at7088	Micropterix_aruncella	OX155968.1	23112876	23314852	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
72at7088	Tinea_trinotella	HG992312.1	6534044	6615709	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
72at7088	Limnephilus_rhombicus	OV815292.1	4669349	4861503	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
72at7088	Glyphotaelius_pellucidus	OW386559.1	7835680	7990448	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
7449at7088	Glyphotaelius_pellucidus	OW386559.1	15794252	15806467	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
7449at7088	Limnephilus_rhombicus	OV815292.1	31171460	31202981	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
7449at7088	Melitaea_cinxia	HG992211.1	3546972	3556381	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
7449at7088	Diarsia_rubi	OW026414.1	4177490	4187035	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
7449at7088	Micropterix_aruncella	OX155968.1	1193897	1213004	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
7449at7088	Tinea_trinotella	HG992312.1	1797046	1803689	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
7459at7088	Tinea_trinotella	HG992312.1	13912529	13920820	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
7459at7088	Melitaea_cinxia	HG992211.1	18841917	18846169	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
7459at7088	Diarsia_rubi	OW026414.1	21531646	21542411	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
7459at7088	Limnephilus_rhombicus	OV815294.1	42623757	42642769	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
7459at7088	Glyphotaelius_pellucidus	OW386562.1	3278997	3293287	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
7459at7088	Micropterix_aruncella	OX155973.1	7666885	7693484	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
7478at7088	Micropterix_aruncella	OX155968.1	2580452	2610601	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
7478at7088	Glyphotaelius_pellucidus	OW386559.1	16646410	16667777	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
7478at7088	Tinea_trinotella	HG992312.1	6236178	6246105	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
7478at7088	Limnephilus_rhombicus	OV815292.1	32362898	32387713	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
7478at7088	Melitaea_cinxia	HG992211.1	9295182	9303018	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
7478at7088	Diarsia_rubi	OW026414.1	10639514	10648925	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
7555at7088	Glyphotaelius_pellucidus	OW386562.1	15992552	15997602	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
7555at7088	Melitaea_cinxia	HG992211.1	12381874	12389233	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
7555at7088	Tinea_trinotella	HG992312.1	8477927	8480865	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
7555at7088	Limnephilus_rhombicus	OV815294.1	8534677	8548450	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
7555at7088	Micropterix_aruncella	OX155973.1	14520437	14533540	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
7555at7088	Diarsia_rubi	OW026414.1	13597238	13605674	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
7659at7088	Glyphotaelius_pellucidus	OW386559.1	25324087	25333669	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
7659at7088	Diarsia_rubi	OW026414.1	8648905	8657181	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
7659at7088	Limnephilus_rhombicus	OV815292.1	42001531	42023237	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
7659at7088	Melitaea_cinxia	HG992211.1	7282459	7303082	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
7659at7088	Micropterix_aruncella	OX155968.1	8668839	8680007	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
7659at7088	Tinea_trinotella	HG992312.1	4505336	4509321	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
7681at7088	Melitaea_cinxia	HG992211.1	16485368	16490907	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
7681at7088	Micropterix_aruncella	OX155973.1	5648866	5662867	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
7681at7088	Diarsia_rubi	OW026414.1	18377802	18384453	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
7681at7088	Limnephilus_rhombicus	OV815294.1	29443726	29450670	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
7681at7088	Tinea_trinotella	HG992312.1	11806196	11808724	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
7681at7088	Glyphotaelius_pellucidus	OW386562.1	8029792	8036922	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
775at7088	Glyphotaelius_pellucidus	OW386562.1	3745015	3782712	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
775at7088	Diarsia_rubi	OW026414.1	16508339	16534852	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
775at7088	Melitaea_cinxia	HG992211.1	15197202	15223240	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
775at7088	Tinea_trinotella	HG992312.1	10718829	10751767	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
775at7088	Limnephilus_rhombicus	OV815294.1	41830007	41877883	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
775at7088	Micropterix_aruncella	OX155973.1	1520893	1627306	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
7783at7088	Glyphotaelius_pellucidus	OW386562.1	13390080	13397920	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
7783at7088	Tinea_trinotella	HG992312.1	10005523	10008640	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
7783at7088	Diarsia_rubi	OW026414.1	15670642	15679775	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
7783at7088	Melitaea_cinxia	HG992211.1	14401322	14412363	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
7783at7088	Limnephilus_rhombicus	OV815294.1	4483243	4486837	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
7933at7088	Diarsia_rubi	OW026414.1	22999432	23001773	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
7933at7088	Micropterix_aruncella	OX155973.1	11154699	11165426	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
7933at7088	Limnephilus_rhombicus	OV815294.1	26548634	26564633	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
7933at7088	Melitaea_cinxia	HG992211.1	19951979	19953596	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
7933at7088	Tinea_trinotella	HG992312.1	14798217	14800449	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
7933at7088	Glyphotaelius_pellucidus	OW386562.1	10006460	10010935	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
793at7088	Diarsia_rubi	OW026414.1	8079189	8092064	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
793at7088	Glyphotaelius_pellucidus	OW386559.1	12849298	12884164	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
793at7088	Tinea_trinotella	HG992312.1	3950762	3972514	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
793at7088	Melitaea_cinxia	HG992211.1	6626490	6636234	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
793at7088	Limnephilus_rhombicus	OV815292.1	24581454	24628209	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
793at7088	Micropterix_aruncella	OX155968.1	2048531	2099039	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
795at7088	Diarsia_rubi	OW026414.1	21884741	21899176	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
795at7088	Glyphotaelius_pellucidus	OW386562.1	16043528	16064523	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
795at7088	Limnephilus_rhombicus	OV815294.1	8623359	8669915	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
795at7088	Melitaea_cinxia	HG992211.1	19010398	19029750	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
795at7088	Tinea_trinotella	HG992312.1	14130020	14143281	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
7991at7088	Tinea_trinotella	HG992312.1	6807905	6840392	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
