assigned_ref_chr	species	chr	length	genome_size	prop_length	status	Merian_f	num_obs
M16	Agrotis_puta	OW964177.1	19131416	523321491	3.65576731111163	ancestral	M16	187
M16	Parapoynx_stratiotata	OU342468.1	17136313	478248748	3.58313807859671	ancestral	M16	187
M16	Apotomis_betuletana	OW026310.1	24804467	684240599	3.62510892166456	ancestral	M16	187
M16	Amphipyra_berbera	OU343130.1	21688464	582305243	3.7245867628226	ancestral	M16	187
M16	Carposina_sasakii	CP053161.1	13804453	399040036	3.45941553593885	ancestral	M16	187
M16	Agriopis_marginaria	OW029926.1	18360434	500896711	3.66551298836538	ancestral	M16	187
M16	Laothoe_populi	HG992158.1	21125926	576402658	3.66513334156068	ancestral	M16	187
M16	Cosmia_trapezina	LR991033.1	27938519	825187588	3.38571730916534	ancestral	M16	187
M16	Gymnoscelis_rufifasciata	OV815310.1	16564168	462009964	3.58524042568052	ancestral	M16	187
M16	Agonopterix_subpropinquella	OV277705.1	24191190	667905724	3.62194680038406	ancestral	M16	187
M16	Euplexia_lucipara	OV179154.1	22978412	661825765	3.47197301996848	ancestral	M16	187
M16	Inachis_io	LR989907.1	13368958	384172283	3.47993819220946	ancestral	M16	187
M16	Clostera_curtula	FR997804.1	19031093	512681271	3.71207104228311	ancestral	M16	187
M16	Campaea_margaritaria	OU538798.1	12325249	335226495	3.67669297738533	ancestral	M16	187
M16	Vanessa_atalanta	LR990559.2	13090155	370436055	3.53371515091856	ancestral	M16	187
M16	Iphiclides_podalirius	OW152829.1	14066976	430729501	3.26584920868933	ancestral	M16	187
M16	Nymphalis_urticae	LR989994.1	13262906	392818832	3.37634169229443	ancestral	M16	187
M16	Lobophora_halterata	OW052011.1	11241003	314876238	3.5699750071328	ancestral	M16	187
M16	Protodeltote_pygarga	OW388257.1	15736667	421684553	3.73185759071426	ancestral	M16	187
M16	Eulithis_prunata	OU974015.1	9791636	263147802	3.72096438791459	ancestral	M16	187
M16	Melanargia_galathea	OV049870.1	22183638	606376002	3.65839642842594	ancestral	M16	187
M16	Ochlodes_sylvanus	FR990135.1	13362439	379686201	3.51933753842163	ancestral	M16	187
M16	Lycaena_phlaeas	HG995176.1	16082000	420484551	3.82463516477684	ancestral	M16	187
M16	Cyaniris_semiargus	LR994561.1	16131832	441519306	3.65370931254363	ancestral	M16	187
M16	Ochropleura_plecta	FR997729.1	22422156	643962443	3.48190430105564	ancestral	M16	187
M16	Hyles_euphorbiae	CM041051.1	18182747	504323440	3.6053741622638	ancestral	M16	187
M16	Endotricha_flammealis	LR990863.1	16729167	473948990	3.52973998319946	ancestral	M16	187
M16	Agrochola_macilenta	OU753566.1	22971620	683223563	3.36224059649418	ancestral	M16	187
M16	Hydriomena_furcata	OU538833.1	15370067	423317948	3.63085644551976	ancestral	M16	187
M16	Craniophora_ligustri	LR990963.1	15622416	437993611	3.56681367208345	ancestral	M16	187
M16	Eilema_depressum	OU612028.1	20540967	622022279	3.30228798766226	ancestral	M16	187
M16	Mellicta_athalia	HG992188.1	20508949	609564786	3.36452325840227	ancestral	M16	187
M16	Tholera_decimalis	OW964563.1	43841533	1320997691	3.3188198055677	ancestral	M16	187
M16	Hestina_assimilis	CM041751.1	15473914	423874072	3.65059224476462	ancestral	M16	187
M16	Erynnis_tages	LR990083.1	11903105	329358918	3.61402237786074	ancestral	M16	187
M16	Diarsia_rubi	OW026424.1	21075383	624929271	3.37244292722528	ancestral	M16	187
M16	Carterocephalus_palaemon	OX155647.1	14089801	394538208	3.57121331072706	ancestral	M16	187
M16	Agriphila_tristella	OV743441.1	26538971	801775791	3.31002398649375	ancestral	M16	187
M16	Eupithecia_abbreviata	OX030985.1	13274894	383462667	3.46184782572328	ancestral	M16	187
M16	Aporophyla_lueneburgensis	OW028750.1	31465567	978307447	3.21632704488653	ancestral	M16	187
M16	Aricia_artaxerxes	OW569301.1	16608366	458496882	3.62235091491854	ancestral	M16	187
M16	Anthocharis_cardamines	FR989961.1	12697406	359616706	3.53081650216773	ancestral	M16	187
M16	Synanthedon_vespiformis	OU906955.1	10739527	287400900	3.73677570251172	ancestral	M16	187
M16	Eupsilia_transversa	OU611882.1	16325269	466922763	3.49635320735048	ancestral	M16	187
M16	Mythimna_albipuncta	OV815967.1	24466041	698566279	3.50232207529731	ancestral	M16	187
M16	Autographa_pulchrina	FR997772.1	13733208	426240943	3.22193543945871	ancestral	M16	187
M16	Noctua_janthe	OU342564.1	18492219	532786062	3.47085262151621	ancestral	M16	187
M16	Hedya_salicella	FR990105.1	26256418	742325546	3.53704895937934	ancestral	M16	187
M16	Pyrgus_malvae	OU426957.1	27016195	724649524	3.72817398000526	ancestral	M16	187
M16	Eilema_sororcula	OU618550.1	23205855	729417332	3.18142358043118	ancestral	M16	187
M16	Brachylomia_viminalis	OW443310.1	26182009	781437518	3.35049295649508	ancestral	M16	187
M16	Mamestra_brassicae	LR991000.1	19384296	576184143	3.3642536393092	ancestral	M16	187
M16	Xestia_xanthographa	LR990659.1	30663046	933882218	3.28339542278339	ancestral	M16	187
M16	Plutella_xylostella	OW026563.1	11654879	323337879	3.60455107704841	ancestral	M16	187
M16	Blastobasis_adustella	OU026130.1	17489016	557440016	3.13738079399022	ancestral	M16	187
M16	Thyatira_batis	LR990494.1	11575718	314798901	3.67717865698648	ancestral	M16	187
M16	Thymelicus_sylvestris	OU426897.1	17039938	470727450	3.61991594074236	ancestral	M16	187
M16	Pheosia_gnoma	FR989903.1	10168396	271350489	3.7473291599633	ancestral	M16	187
M16	Idaea_aversata	OU026092.1	15478063	436730885	3.54407337140812	ancestral	M16	187
M16	Manduca_sexta	CM026250.1	15042850	470021481	3.20046010833279	ancestral	M16	187
M16	Grapholita_molesta	CP053129.1	19646280	517710462	3.79483928605638	ancestral	M16	187
M16	Noctua_pronuba	LR999902.1	18135554	529194529	3.42701086390105	ancestral	M16	187
M16	Hecatera_dysodea	HG995297.1	22081960	640911623	3.44539858656924	ancestral	M16	187
M16	Apotomis_turbidana	LR990292.1	26429178	720467098	3.66833934170856	ancestral	M16	187
M16	Hipparchia_semele	OW121720.1	14619000	403422600	3.62374343926196	ancestral	M16	187
M16	Agonopterix_arenella	OV656700.1	19442741	545825857	3.5620776756276	ancestral	M16	187
M16	Polyommatus_icarus	OW569334.1	19293188	511758028	3.76998248086105	ancestral	M16	187
M16	Limenitis_camilla	LR990228.1	16132765	435112716	3.70772087479052	ancestral	M16	187
M16	Acentria_ephemerella	OW971884.1	12451729	340792766	3.6537539062669	ancestral	M16	187
M16	Spodoptera_frugiperda	CM021686.1	13835927	485954603	2.84716451178465	ancestral	M16	187
M16	Biston_betularia	FR989871.1	15102415	404525905	3.73336164960808	ancestral	M16	187
M16	Autographa_gamma	LR989858.1	12892083	373067087	3.45570098495448	ancestral	M16	187
M16	Meganola_albula	OW388152.1	14955979	405261716	3.69044950695515	ancestral	M16	187
M16	Dryas_iulia_moderata	CM032428.1	16001849	440278161	3.63448619928255	ancestral	M16	187
M16	Omphaloscelis_lunosa	OU744255.1	22391678	661874710	3.38306897992824	ancestral	M16	187
M16	Lasiommata_megera	OV743320.1	17824849	488457974	3.64920831449053	ancestral	M16	187
M16	Synanthedon_andrenaeformis	OW387786.1	12867663	348160761	3.69589696525278	ancestral	M16	187
M16	Aplocera_efformata	OV121047.1	13075608	349498550	3.74124813965609	ancestral	M16	187
M16	Pammene_fasciana	OU452284.1	20459056	564437882	3.62467804738875	ancestral	M16	187
M16	Spodoptera_exigua	CM039381.1	15269859	432125622	3.53366202386398	ancestral	M16	187
M16	Pandemis_cinnamomeana	OW028711.1	15619490	426135498	3.66538109904188	ancestral	M16	187
M16	Phalera_bucephala	LR990618.1	34846570	933147695	3.73430381778953	ancestral	M16	187
M16	Phragmatobia_fuliginosa	OW052070.1	21199213	629457366	3.36785525836551	ancestral	M16	187
M16	Catocala_fraxini	OV884037.1	27643018	780602067	3.54124324910352	ancestral	M16	187
M16	Chloroclysta_siterata	OW028605.1	16571927	437887824	3.78451422755249	ancestral	M16	187
M16	Sesia_apiformis	OU611958.1	20030823	546808751	3.66322282943859	ancestral	M16	187
M16	Caradrina_clavipalpis	OW052098.1	16965903	474197171	3.5778161569842	ancestral	M16	187
M16	Ptilodon_capucinus	OU611816.1	12782738	348711871	3.66570199154476	ancestral	M16	187
M16	Laspeyria_flexula	LR989959.1	16768219	450897266	3.71885577146081	ancestral	M16	187
M16	Dryobotodes_eremita	OU823251.1	23827601	709806353	3.35691571360168	ancestral	M16	187
M16	Sesia_bembeciformis	OX031035.1	17810708	477151446	3.73271592265069	ancestral	M16	187
M16	Blastobasis_lacticolella	LR990054.1	18669142	577083784	3.23508345193772	ancestral	M16	187
M16	Plebejus_argus	FR989941.1	14279006	382120270	3.73678318608955	ancestral	M16	187
M16	Amphipyra_tragopoginis	HG992005.1	28113439	805668602	3.48945446430591	ancestral	M16	187
M16	Hemaris_fuciformis	OU015442.1	16553285	448853392	3.6879046243233	ancestral	M16	187
M16	Pheosia_tremula	HG995408.1	10689723	290221673	3.68329590602284	ancestral	M16	187
M16	Xestia_sexstrigata	OW799210.1	22407342	638619631	3.50871487694684	ancestral	M16	187
M16	Epinotia_nisella	OW028683.1	21276924	585001234	3.63707335359228	ancestral	M16	187
M16	Euclidia_mi	OX123194.1	75247388	2285329669	3.29262727477416	ancestral	M16	187
M16	Hylaea_fasciaria	LR990202.1	11858080	327936668	3.61596648289419	ancestral	M16	187
M16	Ennomos_fuscantarius	HG992034.1	16070034	444925538	3.61184796724345	ancestral	M16	187
M16	Acronicta_aceris	OU342766.1	16644859	466384436	3.56891390775313	ancestral	M16	187
M16	Furcula_furcula	OU452253.1	27058741	736123039	3.67584487462292	ancestral	M16	187
M16	Mesoligia_furuncula	OU744807.1	29422334	889627388	3.30726486131967	ancestral	M16	187
M16	Hypena_proboscidalis	LR990137.1	22304048	636786269	3.50259562522068	ancestral	M16	187
M16	Notocelia_uddmanniana	LR991065.1	27460039	794123667	3.45790462381472	ancestral	M16	187
M16	Spodoptera_litura	CM008416.1	13683143	429567674	3.18532883831478	ancestral	M16	187
M16	Habrosyne_pyritoides	OU015592.1	14757813	400568986	3.68421258654308	ancestral	M16	187
M16	Notodonta_ziczac	OU974047.1	12915758	352061436	3.668609134458	ancestral	M16	187
M16	Hypsopygia_costalis	OW443335.1	30602352	816870447	3.74629197474199	ancestral	M16	187
M16	Marasmarcha_lunaedactyla	OV281351.1	27090851	771099907	3.51327379942221	ancestral	M16	187
M18	Synanthedon_myopaeformis	OX122922.1	11470907	295689421	3.87937686820388	ancestral	M18	174
M18	Pheosia_tremula	HG995407.1	10698883	290221673	3.68645211413966	ancestral	M18	174
M18	Spodoptera_litura	CM008413.1	14271416	429567674	3.3222741988728	ancestral	M18	174
M18	Biston_betularia	FR989872.1	15077391	404525905	3.72717564280587	ancestral	M18	174
M18	Hyles_euphorbiae	CM041034.1	17936700	504323440	3.55658662226765	ancestral	M18	174
M18	Bembecia_ichneumoniformis	OU342528.1	19681846	511429143	3.84840134149336	ancestral	M18	174
M18	Luperina_testacea	OV656765.1	21927538	601512407	3.64540078389439	ancestral	M18	174
M18	Apamea_monoglypha	OU426925.1	20173336	575683298	3.50424201467801	ancestral	M18	174
M18	Euclidia_mi	OX123186.1	104158707	2285329669	4.55771035631709	ancestral	M18	174
M18	Acleris_sparsana	OV281294.1	19476550	589546063	3.30365194890632	ancestral	M18	174
M18	Amphipyra_tragopoginis	HG992001.1	28786730	805668602	3.57302368846689	ancestral	M18	174
M18	Micropterix_aruncella	OX155959.1	36753165	1079211800	3.40555625874365	ancestral	M18	174
M18	Deilephila_porcellus	LR999982.1	14884985	402071895	3.70207049662101	ancestral	M18	174
M18	Diachrysia_chrysitis	OW028652.1	13642763	386380003	3.53091849838823	ancestral	M18	174
M18	Hypsopygia_costalis	OW443333.1	31764706	816870447	3.88858552989125	ancestral	M18	174
M18	Griposia_aprilina	OU744293.1	25190329	720426900	3.49658362284917	ancestral	M18	174
M18	Schrankia_costaestrigalis	FR997841.1	19312782	571991991	3.37640776512201	ancestral	M18	174
M18	Opisthograptis_luteolata	OV928042.1	13596845	363201500	3.74360926372826	ancestral	M18	174
M18	Synanthedon_andrenaeformis	OW387785.1	13087746	348160761	3.75911000493246	ancestral	M18	174
M18	Spodoptera_frugiperda	CM021677.1	16738570	485954603	3.44447195204364	ancestral	M18	174
M18	Spilarctia_lutea	OU696481.1	20806652	584787352	3.55798598051758	ancestral	M18	174
M18	Papilio_machaon	OU538766.1	8910267	252129366	3.5340060308564	ancestral	M18	174
M18	Colias_croceus	HG991968.1	11322328	324912214	3.48473449508426	ancestral	M18	174
M18	Peribatodes_rhomboidaria	OU452176.1	17794396	499728750	3.56081093993491	ancestral	M18	174
M18	Chrysoteuchia_culmella	OU342654.1	22600978	645226651	3.50279672499145	ancestral	M18	174
M18	Acrobasis_suavella	OW971940.1	23575536	647282432	3.64223325622408	ancestral	M18	174
M18	Ennomos_fuscantarius	HG992032.1	16423490	444925538	3.69128957484117	ancestral	M18	174
M18	Nymphalis_urticae	LR989995.1	13174286	392818832	3.35378167409245	ancestral	M18	174
M18	Eilema_sororcula	OU618545.1	25047971	729417332	3.43396981414201	ancestral	M18	174
M18	Emmelina_monodactyla	OU745313.1	10272145	312410734	3.2880256284664	ancestral	M18	174
M18	Ennomos_quercinarius	OU342496.1	18227087	491884275	3.70556407805474	ancestral	M18	174
M18	Melitaea_cinxia	HG992220.1	17725505	499413036	3.54926758459705	ancestral	M18	174
M18	Eupsilia_transversa	OU611883.1	16134579	466922763	3.45551347643336	ancestral	M18	174
M18	Thymelicus_sylvestris	OU426896.1	17253319	470727450	3.66524599319628	ancestral	M18	174
M18	Atethmia_centrago	HG995383.1	30848095	926655388	3.32897163276409	ancestral	M18	174
M18	Xylocampa_areola	OW285212.1	19595336	564568605	3.4708511643151	ancestral	M18	174
M18	Spilosoma_lubricipeda	HG992285.1	21050867	587362176	3.58396707519689	ancestral	M18	174
M18	Eupithecia_centaureata	OX155680.1	16653735	465593408	3.5768837603474	ancestral	M18	174
M18	Dendrolimus_kikuchii	CM034397.1	24743809	705515768	3.50719432822088	ancestral	M18	174
M18	Aphantopus_hyperantus	LR761657.1	15780844	408137179	3.86655389706606	ancestral	M18	174
M18	Lobophora_halterata	OW052009.1	11534432	314876238	3.66316368401226	ancestral	M18	174
M18	Marasmarcha_lunaedactyla	OV281345.1	29526328	771099907	3.82911834536118	ancestral	M18	174
M18	Lymantria_monacha	LR991091.1	34347094	915668749	3.75103923089113	ancestral	M18	174
M18	Mythimna_albipuncta	OV815969.1	23990033	698566279	3.43418136849403	ancestral	M18	174
M18	Agriopis_aurantiaria	OU611990.1	18849566	485385411	3.88342244592102	ancestral	M18	174
M18	Euplexia_lucipara	OV179152.1	23097356	661825765	3.48994512173457	ancestral	M18	174
M18	Macaria_notata	OV656728.1	15275474	393787475	3.87911626696608	ancestral	M18	174
M18	Calamotropha_paludella	OV656815.1	26795647	742481776	3.60892992476626	ancestral	M18	174
M18	Hestina_assimilis	CM041750.1	15700960	423874072	3.70415673832487	ancestral	M18	174
M18	Phlogophora_meticulosa	LR990528.1	18167307	538659867	3.37268620013973	ancestral	M18	174
M18	Agrochola_macilenta	OU753563.1	23346668	683223563	3.41713448779283	ancestral	M18	174
M18	Abrostola_tripartita	HG996498.1	13645312	381057457	3.58090669775293	ancestral	M18	174
M18	Campaea_margaritaria	OU538797.1	12537377	335226495	3.73997198520958	ancestral	M18	174
M18	Phragmatobia_fuliginosa	OW052068.1	22678175	629457366	3.60281350651475	ancestral	M18	174
M18	Synanthedon_vespiformis	OU906954.1	11055214	287400900	3.84661773849699	ancestral	M18	174
M18	Erebia_ligea	OU785231.1	19149538	506397422	3.78152359551309	ancestral	M18	174
M18	Bombyx_mori	BHWX01000006.1	16650604	460334017	3.61707008065841	ancestral	M18	174
M18	Eueides_isabella	CM032387.1	16162363	440123586	3.67223287142807	ancestral	M18	174
M18	Laspeyria_flexula	LR989960.1	16703672	450897266	3.7045405371786	ancestral	M18	174
M18	Parapoynx_stratiotata	OU342466.1	17447931	478248748	3.64829622094484	ancestral	M18	174
M18	Notodonta_ziczac	OU974048.1	12790138	352061436	3.63292786205644	ancestral	M18	174
M18	Hesperia_comma	FR990024.1	18553735	525353014	3.53167004006186	ancestral	M18	174
M18	Miltochrista_miniata	OW121756.1	38641924	1057002560	3.65580230950434	ancestral	M18	174
M18	Boloria_selene	HG993142.1	13682426	399917640	3.42131094792418	ancestral	M18	174
M18	Gymnoscelis_rufifasciata	OV815312.1	16422771	462009964	3.55463567448082	ancestral	M18	174
M18	Hydraecia_micacea	OU611785.1	19302018	562441436	3.43182716715772	ancestral	M18	174
M18	Maniola_jurtina	HG995217.1	15174349	402054102	3.774205741097	ancestral	M18	174
M18	Inachis_io	LR989908.1	13340570	384172283	3.47254879915426	ancestral	M18	174
M18	Carcina_quercana	OU342436.1	16015263	408897582	3.9166930070034	ancestral	M18	174
M18	Amphipyra_berbera	OU343128.1	21870261	582305243	3.75580698661166	ancestral	M18	174
M18	Ectropis_grisescens	CM029772.1	28227762	784886525	3.59641312481444	ancestral	M18	174
M18	Ochlodes_sylvanus	FR990133.1	13812570	379686201	3.63789096459684	ancestral	M18	174
M18	Limenitis_camilla	LR990235.1	15814836	435112716	3.6346526815824	ancestral	M18	174
M18	Vanessa_atalanta	LR990560.1	12975212	370436055	3.50268604388415	ancestral	M18	174
M18	Agonopterix_subpropinquella	OV277704.1	24474016	667905724	3.66429199819225	ancestral	M18	174
M18	Blastobasis_lacticolella	LR990040.1	26647419	577083784	4.61759968635681	ancestral	M18	174
M18	Pyrgus_malvae	OU426956.1	27643579	724649524	3.81475155705753	ancestral	M18	174
M18	Laothoe_populi	HG992159.1	20403216	576402658	3.53975050545308	ancestral	M18	174
M18	Hydriomena_furcata	OU538831.1	15680275	423317948	3.70413658907749	ancestral	M18	174
M18	Notodonta_dromedarius	LR990171.1	12059830	341992784	3.5263404855934	ancestral	M18	174
M18	Hyles_vespertilio	CM042809.1	22136963	651427907	3.39822147042282	ancestral	M18	174
M18	Aplocera_efformata	OV121048.1	12964578	349498550	3.70947976751263	ancestral	M18	174
M18	Xestia_xanthographa	LR990646.1	32941938	933882218	3.52741891483365	ancestral	M18	174
M18	Acentria_ephemerella	OW971883.1	12483086	340792766	3.66295509922884	ancestral	M18	174
M18	Hemaris_fuciformis	OU015443.1	16257648	448853392	3.62203968818398	ancestral	M18	174
M18	Cosmia_trapezina	LR991029.1	28860123	825187588	3.49740149024151	ancestral	M18	174
M18	Protodeltote_pygarga	OW388256.1	15950780	421684553	3.7826332234655	ancestral	M18	174
M18	Watsonalla_binaria	OV838926.1	12128892	333062894	3.64162211356994	ancestral	M18	174
M18	Agriopis_marginaria	OW029924.1	19097142	500896711	3.81259081575403	ancestral	M18	174
M18	Phalera_bucephala	LR990614.1	39312953	933147695	4.21294005339637	ancestral	M18	174
M18	Eulithis_prunata	OU974016.1	9768907	263147802	3.71232703665144	ancestral	M18	174
M18	Noctua_fimbriata	LR990924.1	21232150	573955380	3.69926839957489	ancestral	M18	174
M18	Helicoverpa_zea	CM040213.1	13088840	375180944	3.48867398766394	ancestral	M18	174
M18	Pandemis_cinnamomeana	OW028712.1	15599515	426135498	3.66069362285326	ancestral	M18	174
M18	Tinea_trinotella	HG992315.1	14309933	371738977	3.84945724967657	ancestral	M18	174
M18	Agriphila_geniculea	OX038880.1	26717960	781653547	3.41813327689025	ancestral	M18	174
M18	Blastobasis_adustella	OU026117.1	21401191	557440016	3.83919173107946	ancestral	M18	174
M18	Endotricha_flammealis	LR990860.1	17311813	473948990	3.65267430995053	ancestral	M18	174
M18	Mythimna_separata	CM037051.1	22795780	700250022	3.25537726295137	ancestral	M18	174
M18	Craniophora_ligustri	LR990965.1	15489892	437993611	3.53655660972644	ancestral	M18	174
M18	Ochropleura_plecta	FR997733.1	22004161	643962443	3.41699445972193	ancestral	M18	174
M18	Mythimna_ferrago	OU342687.1	27578827	860988366	3.20315907729699	ancestral	M18	174
M18	Idaea_aversata	OU026094.1	15366153	436730885	3.51844889559391	ancestral	M18	174
M18	Ypsolopha_sequella	OW203990.1	30709845	866879050	3.54257551846477	ancestral	M18	174
M18	Selenia_dentaria	OU862883.1	38894762	1030772253	3.77336136928397	ancestral	M18	174
